dataset,method,class,support,prevalence,rare,P_mean,R_mean,R_sd,F1_mean,F1_sd
galar_pathology,hcg_Lvid,0,8960238,0.856549,0,0.9303,0.9276,0.0182,0.9289,0.0196
galar_pathology,hcg_Lvid,1,1120725,0.107135,0,0.5816,0.5944,0.1245,0.5867,0.1122
galar_pathology,hcg_Lvid,2,99474,0.009509,0,0.0800,0.0810,0.0652,0.0594,0.0371
galar_pathology,hcg_Lvid,3,85713,0.008194,0,0.3599,0.5056,0.2807,0.4111,0.1823
galar_pathology,hcg_Lvid,4,48924,0.004677,0,0.0814,0.0520,0.0080,0.0596,0.0174
galar_pathology,hcg_Lvid,5,43701,0.004178,0,0.0474,0.0858,0.0666,0.0534,0.0291
galar_pathology,hcg_Lvid,6,43533,0.004162,0,0.0352,0.0419,0.0106,0.0363,0.0178
galar_pathology,hcg_Lvid,7,32997,0.003154,0,0.0000,0.0000,0.0000,0.0000,0.0000
galar_pathology,hcg_Lvid,8,17946,0.001716,1,0.2025,0.0227,0.0299,0.0406,0.0536
galar_pathology,hcg_Lvid,9,7389,0.000706,1,0.0668,0.0766,0.0549,0.0586,0.0568
galar_pathology,hcg_Lvid,10,180,0.000017,1,0.0000,0.0000,0.0000,0.0000,0.0000
galar_pathology,hcg_Lvid,11,42,0.000004,1,0.0000,0.0000,0.0000,0.0000,0.0000
galar_pathology,hcg_L1000,0,8960238,0.856549,0,0.9323,0.9195,0.0222,0.9257,0.0204
galar_pathology,hcg_L1000,1,1120725,0.107135,0,0.5653,0.6106,0.1257,0.5856,0.1123
galar_pathology,hcg_L1000,2,99474,0.009509,0,0.0774,0.0873,0.0685,0.0593,0.0339
galar_pathology,hcg_L1000,3,85713,0.008194,0,0.3509,0.5088,0.2793,0.4067,0.1814
galar_pathology,hcg_L1000,4,48924,0.004677,0,0.0763,0.0547,0.0084,0.0603,0.0170
galar_pathology,hcg_L1000,5,43701,0.004178,0,0.0480,0.0912,0.0652,0.0546,0.0242
galar_pathology,hcg_L1000,6,43533,0.004162,0,0.0355,0.0445,0.0089,0.0373,0.0172
galar_pathology,hcg_L1000,7,32997,0.003154,0,0.0000,0.0000,0.0000,0.0000,0.0000
galar_pathology,hcg_L1000,8,17946,0.001716,1,0.1774,0.0320,0.0412,0.0540,0.0692
galar_pathology,hcg_L1000,9,7389,0.000706,1,0.0666,0.0811,0.0584,0.0617,0.0601
galar_pathology,hcg_L1000,10,180,0.000017,1,0.0000,0.0000,0.0000,0.0000,0.0000
galar_pathology,hcg_L1000,11,42,0.000004,1,0.0000,0.0000,0.0000,0.0000,0.0000
galar_pathology,hcg_L300,0,8960238,0.856549,0,0.9334,0.9142,0.0273,0.9236,0.0225
galar_pathology,hcg_L300,1,1120725,0.107135,0,0.5588,0.6174,0.1311,0.5847,0.1105
galar_pathology,hcg_L300,2,99474,0.009509,0,0.0786,0.0881,0.0662,0.0608,0.0313
galar_pathology,hcg_L300,3,85713,0.008194,0,0.3485,0.5100,0.2800,0.4058,0.1809
galar_pathology,hcg_L300,4,48924,0.004677,0,0.0753,0.0560,0.0083,0.0611,0.0170
galar_pathology,hcg_L300,5,43701,0.004178,0,0.0446,0.0955,0.0692,0.0519,0.0226
galar_pathology,hcg_L300,6,43533,0.004162,0,0.0348,0.0461,0.0104,0.0379,0.0178
galar_pathology,hcg_L300,7,32997,0.003154,0,0.0000,0.0000,0.0000,0.0000,0.0000
galar_pathology,hcg_L300,8,17946,0.001716,1,0.1765,0.0315,0.0401,0.0531,0.0674
galar_pathology,hcg_L300,9,7389,0.000706,1,0.0677,0.0805,0.0572,0.0606,0.0623
galar_pathology,hcg_L300,10,180,0.000017,1,0.0000,0.0000,0.0000,0.0000,0.0000
galar_pathology,hcg_L300,11,42,0.000004,1,0.0000,0.0000,0.0000,0.0000,0.0000
galar_pathology,hcg_L100,0,8960238,0.856549,0,0.9343,0.9094,0.0298,0.9215,0.0235
galar_pathology,hcg_L100,1,1120725,0.107135,0,0.5518,0.6229,0.1326,0.5833,0.1107
galar_pathology,hcg_L100,2,99474,0.009509,0,0.0791,0.0903,0.0664,0.0616,0.0291
galar_pathology,hcg_L100,3,85713,0.008194,0,0.3389,0.5123,0.2785,0.4005,0.1808
galar_pathology,hcg_L100,4,48924,0.004677,0,0.0711,0.0576,0.0091,0.0606,0.0169
galar_pathology,hcg_L100,5,43701,0.004178,0,0.0443,0.1004,0.0690,0.0523,0.0185
galar_pathology,hcg_L100,6,43533,0.004162,0,0.0336,0.0485,0.0108,0.0381,0.0176
galar_pathology,hcg_L100,7,32997,0.003154,0,0.0000,0.0000,0.0000,0.0000,0.0000
galar_pathology,hcg_L100,8,17946,0.001716,1,0.1726,0.0310,0.0388,0.0524,0.0654
galar_pathology,hcg_L100,9,7389,0.000706,1,0.0583,0.0891,0.0617,0.0608,0.0595
galar_pathology,hcg_L100,10,180,0.000017,1,0.0000,0.0000,0.0000,0.0000,0.0000
galar_pathology,hcg_L100,11,42,0.000004,1,0.0000,0.0000,0.0000,0.0000,0.0000
galar_pathology,hcg_L30,0,8960238,0.856549,0,0.9342,0.9086,0.0311,0.9210,0.0241
galar_pathology,hcg_L30,1,1120725,0.107135,0,0.5604,0.6169,0.1355,0.5852,0.1102
galar_pathology,hcg_L30,2,99474,0.009509,0,0.0774,0.0931,0.0667,0.0621,0.0275
galar_pathology,hcg_L30,3,85713,0.008194,0,0.3356,0.5142,0.2766,0.3992,0.1805
galar_pathology,hcg_L30,4,48924,0.004677,0,0.0683,0.0598,0.0090,0.0607,0.0172
galar_pathology,hcg_L30,5,43701,0.004178,0,0.0435,0.1022,0.0697,0.0513,0.0171
galar_pathology,hcg_L30,6,43533,0.004162,0,0.0331,0.0517,0.0104,0.0388,0.0175
galar_pathology,hcg_L30,7,32997,0.003154,0,0.0055,0.0000,0.0001,0.0001,0.0001
galar_pathology,hcg_L30,8,17946,0.001716,1,0.1667,0.0344,0.0434,0.0567,0.0708
galar_pathology,hcg_L30,9,7389,0.000706,1,0.0564,0.0912,0.0624,0.0602,0.0589
galar_pathology,hcg_L30,10,180,0.000017,1,0.0000,0.0000,0.0000,0.0000,0.0000
galar_pathology,hcg_L30,11,42,0.000004,1,0.0000,0.0000,0.0000,0.0000,0.0000
galar_pathology,hcg_L10,0,8960238,0.856549,0,0.9336,0.9093,0.0215,0.9213,0.0211
galar_pathology,hcg_L10,1,1120725,0.107135,0,0.5678,0.6084,0.1324,0.5860,0.1121
galar_pathology,hcg_L10,2,99474,0.009509,0,0.0747,0.0979,0.0691,0.0611,0.0252
galar_pathology,hcg_L10,3,85713,0.008194,0,0.3169,0.5172,0.2791,0.3861,0.1755
galar_pathology,hcg_L10,4,48924,0.004677,0,0.0615,0.0638,0.0089,0.0599,0.0154
galar_pathology,hcg_L10,5,43701,0.004178,0,0.0503,0.1201,0.0627,0.0617,0.0208
galar_pathology,hcg_L10,6,43533,0.004162,0,0.0336,0.0493,0.0174,0.0387,0.0182
galar_pathology,hcg_L10,7,32997,0.003154,0,0.0041,0.0000,0.0001,0.0001,0.0001
galar_pathology,hcg_L10,8,17946,0.001716,1,0.1531,0.0483,0.0703,0.0692,0.0942
galar_pathology,hcg_L10,9,7389,0.000706,1,0.0382,0.0979,0.0752,0.0516,0.0407
galar_pathology,hcg_L10,10,180,0.000017,1,0.0000,0.0000,0.0000,0.0000,0.0000
galar_pathology,hcg_L10,11,42,0.000004,1,0.0000,0.0000,0.0000,0.0000,0.0000
galar_pathology,hcg_L3,0,8960238,0.856549,0,0.9337,0.9124,0.0272,0.9229,0.0229
galar_pathology,hcg_L3,1,1120725,0.107135,0,0.5562,0.6180,0.1423,0.5835,0.1081
galar_pathology,hcg_L3,2,99474,0.009509,0,0.0727,0.0970,0.0738,0.0588,0.0324
galar_pathology,hcg_L3,3,85713,0.008194,0,0.3586,0.5017,0.2923,0.4020,0.1700
galar_pathology,hcg_L3,4,48924,0.004677,0,0.0914,0.0545,0.0133,0.0566,0.0132
galar_pathology,hcg_L3,5,43701,0.004178,0,0.0495,0.0958,0.0665,0.0563,0.0255
galar_pathology,hcg_L3,6,43533,0.004162,0,0.0340,0.0465,0.0134,0.0368,0.0172
galar_pathology,hcg_L3,7,32997,0.003154,0,0.0108,0.0001,0.0002,0.0002,0.0005
galar_pathology,hcg_L3,8,17946,0.001716,1,0.1604,0.0373,0.0429,0.0603,0.0690
galar_pathology,hcg_L3,9,7389,0.000706,1,0.0511,0.0642,0.0599,0.0546,0.0586
galar_pathology,hcg_L3,10,180,0.000017,1,0.0000,0.0000,0.0000,0.0000,0.0000
galar_pathology,hcg_L3,11,42,0.000004,1,0.0000,0.0000,0.0000,0.0000,0.0000
